scene_id,im_id,obj_id,score,R,t,time
1359,36,10,1,0.4095096 0.8576027 -0.31115827 0.89355165 -0.308241 0.32642445 0.18403071 -0.41170996 -0.89254004,0.13182558 -0.1324221 0.8182222,-1
1359,40,10,1,0.38853145 0.8706212 -0.30176446 0.8901204 -0.26997653 0.36714876 0.23817821 -0.41125554 -0.87985224,0.13135383 -0.12604406 0.81733304,-1
1359,44,10,1,0.49566564 0.8354551 -0.23733999 0.8066308 -0.34152222 0.48239946 0.32196623 -0.43055457 -0.8431847,0.13533746 -0.12762323 0.8163004,-1
1359,48,10,1,0.536425 0.8115788 -0.23149121 0.7916457 -0.38882086 0.47129133 0.29248145 -0.43607146 -0.85105604,0.13535073 -0.12740608 0.8145295,-1
1359,52,10,1,0.4820849 0.8573923 -0.18020146 0.8161146 -0.36465174 0.44831464 0.31867072 -0.36319077 -0.8755235,0.1356834 -0.12768139 0.81625694,-1
1359,56,10,1,0.52562505 0.80143785 -0.28533465 0.8057213 -0.3613519 0.46929535 0.2730048 -0.4765736 -0.83567107,0.13342713 -0.12746735 0.8124486,-1
1359,60,10,1,0.550852 0.7891942 -0.27154103 0.8047052 -0.41591924 0.42362803 0.22138569 -0.4518668 -0.86417866,0.13549691 -0.12773106 0.8135055,-1
1359,64,10,1,0.50627387 0.7994707 -0.32331625 0.84553117 -0.3864471 0.36842325 0.16959897 -0.45989704 -0.8716255,0.13196254 -0.12579216 0.8117132,-1
1359,68,10,1,0.51461935 0.83294195 -0.20340751 0.79280853 -0.37191182 0.4828418 0.32652953 -0.40974295 -0.8517565,0.1360414 -0.12590563 0.8128716,-1
1360,17,11,1,0.08860915 0.1691334 -0.9816019 0.47582293 -0.8729518 -0.1074601 -0.8750663 -0.4575467 -0.15782908,-0.07008612 0.15953578 0.9400701,-1
1360,21,11,1,0.13625914 0.21427855 -0.9672219 -0.38451564 -0.88834673 -0.25097388 -0.91300666 0.40610942 -0.038651913,-0.06579651 0.12861562 0.92232215,-1
1360,25,11,1,0.34106153 0.31954643 -0.8840628 -0.039931394 -0.9346777 -0.3532464 -0.9391925 0.15578061 -0.3060227,-0.048449274 0.085487664 0.92128,-1
1360,29,11,1,0.29859838 0.12031527 -0.9467646 -0.08405347 -0.9848516 -0.15166485 -0.9506703 0.12486573 -0.2839622,0.013089259 0.005741684 0.89119786,-1
1360,33,11,1,0.12686153 0.99186057 0.010901323 0.092211254 -0.0008501066 -0.9957391 -0.98762506 0.1273262 -0.09156855,0.075369716 -0.06921973 0.8248216,-1
1360,37,11,1,0.20425051 0.7788181 0.59306335 0.45866928 0.45907953 -0.7608341 -0.8648146 0.4274207 -0.26345265,0.16588038 -0.08285104 0.82957864,-1
1360,41,11,1,0.06305639 0.055167526 -0.9964841 0.9436494 0.32173854 0.07752521 0.32488418 -0.9452201 -0.03177113,0.2361309 -0.061489485 0.84434974,-1
1360,45,11,1,0.01549516 0.004009729 -0.9998719 0.95605767 0.29274225 0.015990132 0.29276887 -0.95618296 0.0007025561,0.24880585 -0.056182507 0.8601713,-1
1360,49,11,1,-0.047111966 -0.010326665 -0.9988362 0.7902568 0.61122316 -0.043593183 0.61096203 -0.79139084 -0.02063521,0.24766673 -0.04741735 0.862189,-1
1360,53,11,1,-0.056059115 -0.0026620794 -0.99842393 0.78617865 0.6163009 -0.04578529 0.6154514 -0.7875063 -0.032456417,0.2486237 -0.04778877 0.8581945,-1
1360,57,11,1,-0.016268233 -0.0649299 -0.99775714 0.86040103 0.5074408 -0.047050815 0.5093578 -0.8592367 0.04761059,0.24852493 -0.04959768 0.8552317,-1
1360,61,11,1,-0.005405872 -0.06974069 -0.9975505 0.85203505 0.5218687 -0.041102152 0.5234569 -0.8501702 0.05660036,0.24988079 -0.047570925 0.85247344,-1
1360,65,11,1,-0.04387973 -0.068256244 -0.99670243 0.91365254 0.4008236 -0.067672685 0.4041209 -0.91360915 0.044774458,0.24982215 -0.047612403 0.8523244,-1
1360,69,11,1,-0.033153817 -0.08522093 -0.99581033 0.87595046 0.47729394 -0.07000985 0.48126057 -0.8746016 0.058825195,0.2513042 -0.04670457 0.8493344,-1
1361,20,11,1,0.03638209 -0.5791427 -0.8144141 0.9983805 0.056731254 0.004257885 0.043736804 -0.81325006 0.5802686,0.03719821 0.18302755 1.0626967,-1
1361,24,11,1,-0.08170267 -0.7172055 -0.6920556 0.9626691 -0.23657839 0.13152511 -0.25805593 -0.65547454 0.70976067,0.020375343 0.13847995 1.0367655,-1
1361,28,11,1,0.6681159 0.16116405 0.72639334 -0.4607074 -0.6770002 0.57395077 0.5842687 -0.71812046 -0.37806514,-0.027173853 0.06734776 0.98931384,-1
1361,32,11,1,0.6210644 0.7324946 0.27880198 0.69486153 -0.3500523 -0.6281964 -0.36255524 0.58387923 -0.72638744,-0.085640304 -0.02682441 0.9308325,-1
1361,36,11,1,0.63686746 -0.6132479 -0.46725473 0.63566506 0.07472327 0.76834 -0.43626803 -0.7863482 0.43740904,-0.13055451 -0.078448124 0.85427755,-1
1361,40,11,1,0.7048609 -0.708857 0.026322259 0.6377527 0.64953005 0.4139833 -0.31055203 -0.27501357 0.9099038,-0.14454676 -0.08295918 0.7976806,-1
1361,44,11,1,0.9604107 -0.23247004 0.15352194 0.13180836 0.8646669 0.484745 -0.24543403 -0.44531882 0.86107683,-0.13030234 -0.077102 0.764592,-1
1361,48,11,1,0.92107546 0.30305904 0.2444896 -0.38654867 0.78729093 0.48036763 -0.04690469 -0.536962 0.8423015,-0.12339806 -0.0732237 0.7608205,-1
1361,52,11,1,0.8747685 -0.46141255 0.14791396 0.36756325 0.8308126 0.41790885 -0.31571716 -0.31120574 0.89636695,-0.13110387 -0.06724179 0.76414984,-1
1361,56,11,1,0.7460196 -0.65615165 0.11366445 0.5783059 0.72298545 0.37796053 -0.33017725 -0.21623315 0.91881776,-0.13995984 -0.06774449 0.76796484,-1
1361,60,11,1,0.789593 -0.59972924 0.1298759 0.5125005 0.76092196 0.39792085 -0.3374702 -0.24763405 0.9081802,-0.14370811 -0.06890821 0.7690122,-1
1361,64,11,1,0.7902079 -0.59630525 0.14139128 0.49947193 0.76034117 0.41522175 -0.3551045 -0.25749055 0.89866537,-0.14478031 -0.06855043 0.77133054,-1
1361,68,11,1,0.90743184 -0.3799594 0.17943864 0.29510415 0.88025486 0.37157094 -0.29913357 -0.28422222 0.910899,-0.14829956 -0.069043376 0.7710894,-1
1362,19,11,1,-0.384382 -0.59224665 0.70816267 0.5438729 -0.7651171 -0.34467095 0.7459576 0.25266516 0.61620414,0.19495517 0.087552845 0.8309926,-1
1362,23,11,1,-0.30527246 -0.58297586 0.7529594 0.57185584 -0.74448323 -0.34456572 0.76143914 0.3253978 0.56064844,0.19154662 0.059375286 0.81692547,-1
1362,27,11,1,-0.586342 -0.19513987 0.78620833 0.17723747 -0.9779397 -0.11054737 0.79043657 0.07452701 0.60799325,0.16029112 -0.011351227 0.80709606,-1
1362,31,11,1,-0.38978052 0.011063751 0.9208413 0.09823308 -0.99372315 0.053520244 0.91565347 0.11131822 0.38624713,0.105808735 -0.11714176 0.8143717,-1
1362,35,11,1,-0.13266131 0.34858736 0.92784035 -0.16632003 -0.9306698 0.32587016 0.9771073 -0.111088075 0.18144092,0.030716524 -0.20189351 0.8608217,-1
1362,39,11,1,-0.13215487 -0.3986927 0.9075126 0.3697944 0.8296142 0.4183207 -0.9196669 0.39087617 0.03779677,-0.049108144 -0.20240363 0.87496096,-1
1362,43,11,1,-0.27671987 -0.12336706 0.9529988 0.6936081 0.66073906 0.28693488 -0.66508186 0.7404083 -0.097271234,-0.08201579 -0.18288702 0.87224966,-1
1362,47,11,1,-0.22665499 -0.061020575 0.97206175 0.6646436 0.71984994 0.20016262 -0.7119526 0.69144243 -0.12260063,-0.08949148 -0.17269768 0.86821276,-1
1362,51,11,1,-0.32150614 0.008717015 0.94686735 0.7970894 0.54228663 0.26565707 -0.51115775 0.84014827 -0.18129672,-0.089582555 -0.17203458 0.8794519,-1
1362,55,11,1,-0.3348563 0.13006942 0.9332487 0.93584657 0.16135009 0.31330067 -0.109828934 0.9782883 -0.17575413,-0.08513383 -0.17706837 0.87957495,-1
1362,59,11,1,-0.23642243 0.22596362 0.94501054 0.95466655 -0.12702926 0.26921242 0.1808762 0.9658178 -0.18568735,-0.08342332 -0.17641161 0.8825308,-1
1362,63,11,1,-0.23145232 0.24253657 0.94212836 0.94176674 -0.18696919 0.27949587 0.24393694 0.9519551 -0.18513842,-0.08222417 -0.17597899 0.88283616,-1
1362,67,11,1,-0.23679024 0.22334282 0.9455413 0.96968895 -0.0060544834 0.24426758 0.060280178 0.97472113 -0.21513943,-0.08337067 -0.17947058 0.8913098,-1
1363,18,11,1,0.24386084 0.786096 -0.5679657 -0.7829497 -0.18601613 -0.5936226 -0.5722951 0.5894499 0.5701115,-0.1298267 0.12241321 0.7630861,-1
1363,22,11,1,-0.41495606 -0.43114972 0.8012 0.061559778 0.8652706 0.49751097 -0.9077565 0.25576687 -0.3325078,-0.12229372 0.10306967 0.7759598,-1
1363,26,11,1,-0.46727923 -0.68004984 0.56496215 -0.22725628 0.7099358 0.66659254 -0.85440314 0.18309365 -0.48628393,-0.114769734 0.06508529 0.8167044,-1
1363,30,11,1,-0.19440308 0.9307529 -0.30968785 -0.30595237 -0.35749525 -0.8823777 -0.93198746 -0.0767872 0.3542642,-0.075111486 -0.048949454 0.81386304,-1
1363,34,11,1,0.05872691 0.9741318 0.21821631 -0.38196346 0.22388643 -0.89664865 -0.92230964 -0.030693255 0.3852309,-0.024641197 -0.14968981 0.8330928,-1
1363,38,11,1,-0.019010069 0.9601551 0.2788205 -0.56982625 0.21874194 -0.7921174 -0.82154536 -0.17393745 0.5429632,-0.024510056 -0.19766462 0.88376886,-1
1363,42,11,1,-0.16947357 0.8786483 0.44638094 -0.5369511 0.29748404 -0.7894218 -0.8264153 -0.37347087 0.4213755,-0.04952012 -0.21049869 0.9260157,-1
1363,46,11,1,-0.45730233 0.6544637 0.6021227 -0.5011594 0.36966658 -0.782423 -0.73465216 -0.65956336 0.15894127,-0.06848246 -0.21885468 0.9485536,-1
1363,50,11,1,-0.24327864 0.8300688 0.501798 -0.5757246 0.29277718 -0.76342815 -0.780613 -0.4746232 0.40666467,-0.06541702 -0.20691878 0.93771267,-1
1363,54,11,1,-0.3389908 0.81277025 0.47380355 -0.5548784 0.2339701 -0.7983533 -0.7597336 -0.5335378 0.37167493,-0.054838777 -0.20331848 0.9351151,-1
1363,58,11,1,-0.2784853 0.78968567 0.54666483 -0.55080914 0.33496225 -0.7644668 -0.7868006 -0.5140008 0.34168404,-0.04826791 -0.20053613 0.93110687,-1
1363,62,11,1,-0.28764555 0.8004322 0.52589774 -0.5346056 0.32140586 -0.78159785 -0.79464257 -0.5059711 0.33546457,-0.04824435 -0.20085113 0.9301181,-1
1363,66,11,1,-0.18434143 0.7737423 0.6060868 -0.5577615 0.42538917 -0.71270347 -0.8092715 -0.46943265 0.3531468,-0.045006357 -0.19834334 0.93043774,-1
1364,17,11,1,0.7327186 0.64781153 -0.20847933 0.49132442 -0.29159832 0.8207135 0.47087544 -0.70378304 -0.53194517,-0.12722227 0.24002887 0.82016563,-1
1364,21,11,1,0.79464537 0.5659653 -0.2195951 0.4389437 -0.28577936 0.85185593 0.41936517 -0.7733133 -0.47552016,-0.12394838 0.22785155 0.7912687,-1
1364,25,11,1,0.907997 0.33194837 -0.25563976 0.38734224 -0.43248934 0.8141984 0.15971035 -0.83830976 -0.52127665,-0.090533406 0.21068563 0.7670508,-1
1364,29,11,1,0.89024884 0.34614688 0.2960393 0.117262915 0.45386624 -0.88332033 -0.44012085 0.8210893 0.36346373,-0.018561289 0.1657485 0.72789204,-1
1364,33,11,1,-0.44127536 0.8198594 -0.36483797 0.019195378 0.41509363 0.9095762 0.8971665 0.39437038 -0.19890809,0.08001011 0.10103338 0.65259093,-1
1364,37,11,1,-0.34852841 0.8369262 -0.4219982 0.07873114 0.47477782 0.8765771 0.93398577 0.2722876 -0.2313657,0.15268527 0.062093284 0.63216347,-1
1364,41,11,1,-0.4913851 0.38882446 -0.7793306 -0.547435 0.5580656 0.6236006 0.6773887 0.7330609 -0.06136904,0.18247782 0.03404709 0.6667918,-1
1364,45,11,1,-0.4389461 0.45854738 -0.7726969 -0.42332822 0.6530033 0.62799674 0.79253995 0.60276115 -0.092517175,0.18453212 0.021919673 0.6844997,-1
1364,49,11,1,-0.4306856 0.49112082 -0.7571725 -0.34538445 0.68541086 0.6410317 0.8337983 0.5375987 -0.12557109,0.17979254 0.025590265 0.68551904,-1
1364,53,11,1,-0.39735144 0.49140543 -0.77500486 -0.36251867 0.6917885 0.62450695 0.84302557 0.52910244 -0.0967395,0.18191381 0.034550812 0.6798812,-1
1364,57,11,1,-0.3699617 0.49188855 -0.7881459 -0.37462324 0.6973268 0.61105865 0.850168 0.52132607 -0.07371133,0.18218525 0.03813807 0.6778917,-1
1364,61,11,1,-0.33201662 0.5461196 -0.76910233 -0.26964563 0.7263808 0.63218844 0.90391165 0.41728216 -0.093911715,0.18376465 0.039845783 0.67574877,-1
1364,65,11,1,-0.34043413 0.5467887 -0.76493573 -0.24965523 0.7317648 0.63418645 0.90651906 0.40686893 -0.11260906,0.18347089 0.040169474 0.67473304,-1
1364,69,11,1,-0.40408707 0.47015056 -0.7846477 -0.41006494 0.67366725 0.6148326 0.81765544 0.5702024 -0.079427965,0.19007936 0.04483596 0.6713638,-1
1365,20,11,1,-0.7911805 -0.6073095 -0.07217013 0.36968634 -0.38090104 -0.8474942 0.4872016 -0.69720113 0.5258755,0.19623747 0.20369208 0.85588926,-1
1365,24,11,1,-0.81008875 -0.5862871 -0.0048671286 0.3198129 -0.43490607 -0.8417698 0.49140206 -0.6834648 0.53981465,0.17938995 0.18183577 0.8278971,-1
1365,28,11,1,-0.8292311 -0.55282986 0.08218868 0.31050536 -0.57794964 -0.75469244 0.4647174 -0.6002944 0.65091044,0.1297599 0.13508837 0.7804725,-1
1365,32,11,1,-0.60458636 -0.68030024 0.41432697 0.4220975 -0.7147471 -0.5576471 0.6755065 -0.16225946 0.7192794,0.04033912 0.08513788 0.7185055,-1
1365,36,11,1,-0.24189511 -0.80638254 0.53966117 0.71792185 -0.5228948 -0.45953164 0.6527443 0.27627608 0.70540524,-0.0507479 0.08856044 0.6595532,-1
1365,40,11,1,-0.66491383 -0.28102502 0.69203657 -0.115168266 -0.876866 -0.46673584 0.7379877 -0.39003977 0.55067515,-0.11190117 0.14168927 0.6302987,-1
1365,44,11,1,-0.5483701 -0.44810334 0.70604086 0.026267923 -0.8531222 -0.52104956 0.8358232 -0.26718178 0.47959736,-0.11447774 0.16752155 0.6136274,-1
1365,48,11,1,-0.5659487 -0.48531675 0.6664606 0.024044024 -0.8177515 -0.57506895 0.8240898 -0.30943516 0.47447437,-0.11476777 0.17688604 0.6145998,-1
1365,52,11,1,-0.51721275 -0.4369278 0.73592466 0.031661276 -0.86904824 -0.49371323 0.85527104 -0.23205444 0.4633165,-0.1149033 0.16970383 0.616288,-1
1365,56,11,1,-0.5284475 -0.47010544 0.7069258 0.033104204 -0.8434675 -0.5361592 0.84832036 -0.25992978 0.46129072,-0.11789228 0.16554074 0.62031984,-1
1365,60,11,1,-0.51219624 -0.48616943 0.7080213 0.039560746 -0.836845 -0.54600847 0.8579568 -0.2516536 0.44786212,-0.12027793 0.16352026 0.6196573,-1
1365,64,11,1,-0.5019986 -0.4452537 0.74144894 -0.026488665 -0.84897923 -0.5277618 0.8644627 -0.2845757 0.41439223,-0.12070884 0.16574477 0.6234108,-1
1365,68,11,1,-0.4769891 -0.53194815 0.69965166 0.17808886 -0.8380286 -0.5157443 0.8606775 -0.12140425 0.49446458,-0.12240439 0.16054836 0.6200082,-1
1366,19,11,1,-0.44971755 -0.5743295 -0.6840321 0.82691836 0.02172847 -0.56190205 0.33757985 -0.8183359 0.4651519,0.14698178 0.008468939 1.0587257,-1
1366,23,11,1,-0.5132114 -0.5556347 -0.6541285 0.8014202 -0.037492454 -0.59692544 0.30714756 -0.8305807 0.4645384,0.13533665 -0.016971266 1.0386258,-1
1366,27,11,1,-0.45879993 -0.5699499 -0.6816595 0.87129575 -0.13817716 -0.47090423 0.17420205 -0.8099779 0.5599906,0.1054475 -0.05071376 0.9934244,-1
1366,31,11,1,-0.30208316 -0.6803468 -0.66773796 0.95277 -0.23842254 -0.18810636 -0.03122623 -0.69302446 0.72023743,0.052479487 -0.092517 0.9056942,-1
1366,35,11,1,0.0044896305 -0.9462624 -0.32336858 0.9998185 -0.0017390805 0.018970435 -0.018513374 -0.32339507 0.94608295,-0.00080197555 -0.08451353 0.8190772,-1
1366,39,11,1,-0.800031 -0.58241993 -0.14400485 0.59407073 -0.735477 -0.3258123 0.08384736 -0.34620902 0.934403,-0.01205068 -0.04199626 0.7571912,-1
1366,43,11,1,-0.30941936 -0.9434165 0.119268715 0.85844463 -0.33107537 -0.3917422 0.40906304 -0.018827036 0.91231185,0.0020080884 -0.010737649 0.729604,-1
1366,47,11,1,-0.32499933 -0.9387 0.11496866 0.8746016 -0.3445813 -0.34108043 0.35978827 -0.010299139 0.93297714,0.010907812 -0.0018431098 0.7223238,-1
1366,51,11,1,-0.61420846 -0.78314674 0.09710399 0.67509353 -0.58516794 -0.44925198 0.40865237 -0.21038009 0.88811237,0.0018308823 0.0007821689 0.72930074,-1
1366,55,11,1,-0.61146146 -0.7835887 0.110016234 0.6695813 -0.5864835 -0.45573893 0.42163458 -0.20500198 0.88328844,-0.00407337 -0.000620465 0.7289586,-1
1366,59,11,1,-0.61921144 -0.77309567 0.13747865 0.646473 -0.60129905 -0.4695872 0.44570166 -0.20189755 0.8721166,-0.0073072324 0.00052458217 0.7263897,-1
1366,63,11,1,-0.48492697 -0.8576436 0.17115302 0.7099242 -0.5003203 -0.49566844 0.5107382 -0.118857324 0.8514807,-0.0067534307 0.002922908 0.73291814,-1
1366,67,11,1,-0.5372039 -0.82423425 0.17902471 0.6805558 -0.54896086 -0.48526868 0.49825263 -0.13885194 0.85584134,-0.012210616 0.0015244602 0.72794455,-1
1367,18,11,1,0.48137438 0.12468259 -0.8676018 0.8178845 -0.41983002 0.393456 -0.3151882 -0.8989977 -0.3040714,-0.18200706 0.029185021 1.0092027,-1
1367,22,11,1,0.4409066 0.08924039 -0.89310557 0.8213286 -0.44139954 0.3613666 -0.3619679 -0.8928621 -0.26791164,-0.18236458 0.008196978 0.979137,-1
1367,26,11,1,0.42365417 -0.005346149 -0.9058082 0.83919924 -0.3740986 0.39470854 -0.34097177 -0.9273735 -0.15400195,-0.15793821 -0.011585466 0.94443357,-1
1367,30,11,1,0.4414129 0.3535902 -0.82469916 0.86629957 -0.40744537 0.28898674 -0.23383696 -0.841999 -0.48616666,-0.115450546 -0.050170507 0.8584447,-1
1367,34,11,1,0.469596 0.58001626 0.6656281 0.78167546 0.077352285 -0.61887 -0.4104425 0.81092405 -0.41706014,-0.045259338 -0.08258362 0.7991246,-1
1367,38,11,1,0.4527038 -0.037283048 -0.8908812 0.8596296 -0.24714246 0.44716614 -0.23684627 -0.96826166 -0.07983274,0.033934765 -0.08856161 0.78195804,-1
1367,42,11,1,0.21920964 0.0072607454 -0.9756508 0.9628142 0.16023324 0.21751799 0.15791102 -0.9870525 0.028133925,0.08927099 -0.07951765 0.80150735,-1
1367,46,11,1,0.2274443 0.0024033003 -0.97378814 0.95576733 0.19095616 0.22370651 0.18648846 -0.9815957 0.04113489,0.101731114 -0.08292744 0.80729324,-1
1367,50,11,1,0.20040159 -0.022967335 -0.97944456 0.94378936 0.2727655 0.18671007 0.26287046 -0.96180636 0.07633896,0.102685414 -0.07746504 0.8144866,-1
1367,54,11,1,0.16619967 0.013534509 -0.98599917 0.92191416 0.35270068 0.16023892 0.34993136 -0.93563825 0.04614108,0.10011091 -0.07366999 0.8121814,-1
1367,58,11,1,0.14575051 0.03572323 -0.98867625 0.92321557 0.35426205 0.14890066 0.35556966 -0.9344637 0.018653635,0.098508775 -0.07116254 0.8099866,-1
1367,62,11,1,0.12057969 0.046949286 -0.9915929 0.88609636 0.44523656 0.12883188 0.44754192 -0.8941814 0.012084894,0.097463906 -0.06930121 0.81077826,-1
1367,66,11,1,0.120716594 -0.023924109 -0.9923987 0.9550371 0.27551275 0.10953 0.2707981 -0.96099967 0.056107372,0.09669962 -0.066579044 0.806634,-1
1368,27,12,1,0.26388484 0.21047276 -0.9413108 -0.80106884 0.59140784 -0.09233369 0.5372648 0.77842027 0.3246667,0.10033136 0.1454682 0.8754773,-1
1368,31,12,1,0.24762696 0.6389966 -0.7282612 -0.89064044 0.44601208 0.0885034 0.38136664 0.626703 0.6795608,0.09761185 0.07933786 0.88274926,-1
1368,35,12,1,-0.11046135 0.24142465 0.9641123 0.27339903 0.9400058 -0.20406395 -0.95553714 0.24104618 -0.16983958,0.07124885 -0.007895064 0.89475775,-1
1368,39,12,1,-0.30379194 0.044760704 0.9516864 -0.16559227 0.9812117 -0.09900881 -0.9382375 -0.18766999 -0.29067224,-0.0013565971 -0.100105524 0.9164075,-1
1368,43,12,1,0.16053759 -0.9857157 0.05091382 0.23934783 0.08892069 0.9668535 -0.95756996 -0.14303021 0.25020403,-0.057559118 -0.11239027 0.9083318,-1
1368,47,12,1,0.43106082 0.58683586 -0.68542707 0.1506871 -0.7957751 -0.58654535 -0.8896516 0.14955172 -0.4314561,-0.1523486 -0.13393249 0.88951087,-1
1368,51,12,1,0.10558613 0.86697423 0.4870393 -0.13244824 0.4976743 -0.8571918 -0.9855501 0.02600006 0.16737671,-0.2333992 -0.10660262 0.8908475,-1
1368,55,12,1,-0.21397176 0.32287747 0.9219361 -0.022499943 0.94191504 -0.33509648 -0.9765806 -0.092444696 -0.19427854,-0.25992775 -0.06859669 0.88776267,-1
1368,59,12,1,-0.26561937 0.22094089 0.9384197 -0.08087079 0.9648487 -0.2500538 -0.96068007 -0.14230987 -0.23841485,-0.27360374 -0.058715217 0.8783627,-1
1368,63,12,1,-0.2175032 0.2856982 0.93331075 -0.07157187 0.9489601 -0.3071681 -0.973432 -0.13360885 -0.18595392,-0.26781413 -0.06384787 0.88320696,-1
1368,67,12,1,-0.21582107 0.3138687 0.9246123 -0.041306872 0.94314617 -0.32980192 -0.9755589 -0.10937105 -0.19058585,-0.2622061 -0.0703004 0.87988627,-1
1368,71,12,1,-0.1513334 0.32547495 0.93336177 -0.02165082 0.9429188 -0.33231804 -0.9882456 -0.07049887 -0.13564833,-0.25874344 -0.07178971 0.8811948,-1
1369,30,12,1,0.26176625 0.9470103 -0.1861453 0.9426336 -0.29226506 -0.16131656 -0.20717219 -0.1332396 -0.9691888,0.031117355 0.1306002 0.96252555,-1
1369,34,12,1,0.33865476 0.8199558 -0.46150336 0.9408058 -0.30241227 0.15307286 -0.014051267 -0.48602387 -0.8738325,0.038753692 0.053455397 0.97670925,-1
1369,38,12,1,-0.62248117 0.53361785 -0.57251126 0.009135944 0.73642236 0.6764604 0.78258145 0.4158534 -0.46328413,0.035974707 -0.023185115 0.95857763,-1
1369,42,12,1,-0.692998 0.62194717 -0.36460343 -0.7093947 -0.67841244 0.19109106 -0.12850289 0.39107347 0.9113444,0.061521467 -0.102258004 0.89798474,-1
1369,46,12,1,0.3126274 0.89053583 0.33046928 0.21683078 0.27181605 -0.93760353 -0.92479646 0.36477646 -0.10811842,0.09152435 -0.13390873 0.8319543,-1
1369,50,12,1,-0.51299 -0.8140732 -0.27226105 0.7913608 -0.5713872 0.21740465 -0.33254978 -0.10393032 0.9373415,0.12745278 -0.13555834 0.7616753,-1
1369,54,12,1,0.22172888 0.96996933 -0.0999795 0.9644334 -0.23327574 -0.12430113 -0.14389107 -0.068862416 -0.9871947,0.1445 -0.1031463 0.7154721,-1
1369,58,12,1,-0.0039396123 0.99926966 -0.038009614 0.99056655 -0.0013068332 -0.13702656 -0.13697615 -0.038190883 -0.9898379,0.15822653 -0.08184614 0.7056614,-1
1369,62,12,1,0.010406062 0.9996941 -0.022436785 0.9905296 -0.0133775035 -0.1366461 -0.13690445 -0.020802353 -0.9903658,0.15929838 -0.07964335 0.7069036,-1
1369,66,12,1,0.08985558 0.99592113 -0.008188378 0.98360515 -0.0900291 -0.15625526 -0.1563551 0.005986277 -0.98768276,0.16313371 -0.0860417 0.7120574,-1
1369,70,12,1,0.4897282 0.86266875 -0.12636776 0.8588708 -0.5022692 -0.10033177 -0.1500237 -0.059398286 -0.9868965,0.16073644 -0.09001036 0.71434003,-1
1370,29,12,1,-0.36452514 -0.22399744 -0.903851 0.64575195 0.6385254 -0.4186762 0.6709142 -0.7362815 -0.08811177,-0.17513189 0.046963148 0.90932834,-1
1370,33,12,1,0.001812854 -0.72334933 0.69047993 -0.51893777 0.5895507 0.6189779 -0.8548101 -0.35943824 -0.37430447,-0.15217939 -0.044483095 0.87930864,-1
1370,37,12,1,-0.53970057 -0.33654755 -0.77165985 0.18736446 0.84560776 -0.4998419 0.82074225 -0.41434658 -0.39331797,-0.13163595 -0.12659042 0.8107922,-1
1370,41,12,1,-0.81544113 0.10716587 -0.5688332 0.53976035 0.49573818 -0.68036926 0.20907995 -0.8618347 -0.4620892,-0.05562554 -0.17813738 0.77851075,-1
1370,45,12,1,0.018304482 0.9519408 0.3057344 0.37048906 0.27755952 -0.88639635 -0.92865646 0.12949628 -0.34760308,0.017432217 -0.21168469 0.814198,-1
